id,text,split
1463192784903368705,grabe ka cheat agad di ba pwedeng kinabisado lang hahahaha so umulit,"[0.16666666666666666, 0.5833333333333334, 0.25]"
1463192727017844737,hindi ko man sure kung tama ang mga sagot ko pero atleast tapos na di ba need na agad magmove on kasi may mga susunod pa sino ba naman kasi ako para bigyan ng materials na magagamit for quiz di ba,"[0.14634146341463414, 0.7073170731707317, 0.14634146341463414]"
1463192492849786881,di ba kayo nanonood sa grammys,"[0.0, 0.5, 0.5]"
1463192477351829506,di ba,"[0.0, 1.0, 0.0]"
1463192318324842498,di ba siya masaya sa trabaho niya mag announce,"[0.2222222222222222, 0.7777777777777778, 0.0]"
1463192237370527748,o di ba tatlong units nakaopen youtube ko recording acad pero dahil sa trauma dala ng ginawa nyo last year di ko kayang manood huhu god is good bts will be nominated in various categories and will definitely win all of them this time,"[0.5227272727272727, 0.2727272727272727, 0.18181818181818182]"
1463191808473665540,ang ganda di ba hahhahaha,"[0.0, 0.8, 0.2]"
1463191351621656579,di ba ito yung bold star,"[0.3333333333333333, 0.6666666666666666, 0.0]"
1463191323109105664,before nga po nangangarap lang kami na sana di ba in the future makapag perform tayo sa stage na ito marami na kami napanood na concerts sa araneta before josh said via,"[0.3125, 0.5625, 0.125]"
1463190974293626884,yep true like dude potangina di ba uso mag laba sanyo what is your pake if outfit repeater ako eh potangina mo fav ko ean ei suntukin ko mga bay4g kipay nyo,"[0.375, 0.40625, 0.21875]"
1463190846832975873,di ba pedeng mabuhay ng di nagkakasipon,"[0.0, 0.5714285714285714, 0.2857142857142857]"
1463190775890595850,di ba hurdile di tlhopo tsa bo mayor,"[0.0, 0.375, 0.5]"
1463190627831599104,wag silang gayahin dahil masama magsinungaling at mameke pero notorious silang kriminal di ba nila kayang galingan sa sarili nilang laro,"[0.09523809523809523, 0.7619047619047619, 0.14285714285714285]"
1463189670926290949,bakit naman ba kase laging nangingielam si tj sa mga loveteam di ba nya pwedeng hayaan dahil wala naman silang ginagawang masama,"[0.0, 0.6363636363636364, 0.36363636363636365]"
1463189613028122634,hahahhahahhaaha ang mahalaga naging productive di ba,"[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]"
1463189596368302083,eh di ba nagpi pink ka pink lipstick,"[0.5, 0.375, 0.125]"
1463189591939158023,di ba pwedeng maging grateful na lang siya,"[0.125, 0.75, 0.125]"
1463189331149869058,i did my best naman di ba but why is it still not enough,"[0.7857142857142857, 0.21428571428571427, 0.0]"
1463189293430542337,2nd dose ko bukas at may class ako pero para to sa bts kaya why not di ba deserve ko ang pag mamahala n yo lods,"[0.2692307692307692, 0.46153846153846156, 0.2692307692307692]"
1463188799517708290,di ba nya makikita yarn,"[0.2, 0.4, 0.4]"
1463188685617188864,xander s eyes darkened along with a sarcastic laugh at alam mo rin bang ikaw ang unang nanira ng plano sa ating dalawa sabi ko naman sa yo di ba hindi pa tayo tapos now we re even di alam ni ken kung saan siya kumukuha ng maraming pasensya pero malapit na itong maubos,"[0.2777777777777778, 0.5555555555555556, 0.14814814814814814]"
1463188679132733449,totoo parang si pablo din it hits different pag sya ang nagsulat ng song nila as a tin makikita mo agad ung tatak stell sa choreo at tatak pablo sa lyrics di ba di ba tcs1utang bdl 83d,"[0.21052631578947367, 0.4473684210526316, 0.34210526315789475]"
1463188247526268928,grabe yun sa inyo kmi kasi 10am to 7pm may meeting ng 1pm or 2pm tapos may meeting pa nv 8pm oh di ba,"[0.20833333333333334, 0.375, 0.4166666666666667]"
1463187978365575169,parang ang sarap mag update di ba bakit hindi ako pagbigyan ng mga gawain sa school teachers namin we don t have any asynch classes for the whole week also them answer the questions attached,"[0.5428571428571428, 0.4, 0.05714285714285714]"
1463187899034189831,guys may nahukay akong interview ni mds about bbm sabi ni ex sen santiago naging estudyante nya si bbm sa college of law meaning yung diploma nya sa oxford tinanggap sa up law school di ba hindi ka puede mag aral ng abogasya pag di bachelor s degree,"[0.3541666666666667, 0.3958333333333333, 0.22916666666666666]"
1463187775746822145,anong karapatan kong magreklamo or magsabi sainyo kung una palang hindi naman ako papakinggan at iintindihin di ba,"[0.05555555555555555, 0.7777777777777778, 0.16666666666666666]"
1463187490265702400,parang ang saya makinig ng radio drama mamaya di ba caret at spj,"[0.07692307692307693, 0.6153846153846154, 0.3076923076923077]"
1463187423777615873,pero wala ka pang ganyang shoes di ba charot haha,"[0.2, 0.5, 0.3]"
1463187240268726272,2 concerts na po ang namiss ko sana di ko na mamiss this time yung concert nila i m joining so many ga but none of them i won hahaha deserving naman po ako di ba wala po talaga pa akong money para sa ticket e kase i m just a student bawi nalang ako sa f to f concert if ever,"[0.4838709677419355, 0.3870967741935484, 0.11290322580645161]"
1463187130763468805,may script na sila dilawan kuno yung nag upload to confuse them kasi daw deactivated na account marunong daw kasi silang manindigan sa post nila e di ba bad deactivate din yung nag post na may pa drifit shirt pa,"[0.325, 0.475, 0.2]"
1463187017655717892,sino bang nag mention uli sa kin don ikaw lang naman di ba,"[0.3076923076923077, 0.6153846153846154, 0.07692307692307693]"
1463186934373568514,ako lang naman ito bakit naman ako magrereklamo di ba,"[0.0, 1.0, 0.0]"
1463186157722763264,gago bat ganun di ba ko pwede maging masaya,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463185722177773569,okay so pwede kahit fresh milk lang di ba kase baby pa naman i have a syringe naman para sa vitamins ni lily eh thanks,"[0.52, 0.32, 0.16]"
1463185555378696192,di ba nonexistent pa si praram sa lm universe grade 10 or 11 palang siya lol,"[0.25, 0.3125, 0.4375]"
1463185415343525889,di ba i like where this is going studj i beg,"[0.7272727272727273, 0.18181818181818182, 0.09090909090909091]"
1463185307700846592,antay tayo konti malay natin di ba,"[0.0, 0.8571428571428571, 0.14285714285714285]"
1463185098552262656,haha bakit si krist dai di ba pwedeng si bright o sunny na lang,"[0.14285714285714285, 0.35714285714285715, 0.5]"
1463185082110255104,kung inggit po kasi may pangkain kami lagi sa labas pikit na lang wag na magkalat ng iba pang bagay di ba uso sayo ang independent woman,"[0.14814814814814814, 0.7407407407407407, 0.1111111111111111]"
1463184996345155587,di ba pwedeng ilabas nalang yung list bakit ba kasi live antok na ko beh,"[0.13333333333333333, 0.7333333333333333, 0.13333333333333333]"
1463184927864901644,also it should be a boston issue not a state issue the fact that my dad living 50 miles away is helping to fund bicycle paths in boston is insane,"[0.8666666666666667, 0.0, 0.13333333333333333]"
1463184857043857411,di ba talaga pwedeng maging masaya nang hindi sila nanggugulo,"[0.0, 0.9, 0.1]"
1463184643813871626,di ba cabbage,"[0.3333333333333333, 0.6666666666666666, 0.0]"
1463184541833580547,bakit kasi nai stop yung story kapag pinipindot di ba pwedeng next na,"[0.23076923076923078, 0.5384615384615384, 0.23076923076923078]"
1463184365484224518,12 i m at school in the middle of back bay right now haven t seen a bike since october,"[0.85, 0.0, 0.15]"
1463184314833588231,hala ka kahsjss di ba bawal yon pero okay lang at least tamang tao po pinagpupuyatan,"[0.1875, 0.5625, 0.25]"
1463184049694937089,when i say i ll secure en album i mean like this wala na akong paglagyan maliban jan sa damitan ko hahaha mahal to beh kaya dapat ingatan lalo na sa mga alagang pusa at aso dito valid naman di ba,"[0.3170731707317073, 0.4878048780487805, 0.1951219512195122]"
1463183802348425216,damo ko balon di ba usto nyo jk,"[0.0, 0.75, 0.25]"
1463183769427398664,well sa mga ayaw maniwala pwede naman kayo mag file ng petition ganyan naman uso ngayon di ba,"[0.2222222222222222, 0.6666666666666666, 0.1111111111111111]"
1463183373178863617,let s see the pattern college diploma from hoaxfraud revealed as peke drug test from st loko hospital revealed as peke at least consistent sya di ba,"[0.7407407407407407, 0.1111111111111111, 0.14814814814814814]"
1463183242857631745,enjoy the concert granny deserve mo mag enjoy di ba nga pamilya tayo cliche man to granny pero pag masaya ka sa araw na un granny sasaya na rin kamiii iiiiloveeeeeeyouuuuuu grannyyyyyyy,"[0.34375, 0.46875, 0.1875]"
1463182688303550466,i see i remember pag mahaba pila sa taas takbo sa take out counter sa food court kung saan maiksi palagi ang pila yes di ba tinalo pa nya ung kfc at local chicken favs in a blind test db,"[0.425, 0.4, 0.175]"
1463182613389053955,di ba kayo nag sasawa sa milk tea kla ko phase lng yon,"[0.38461538461538464, 0.38461538461538464, 0.23076923076923078]"
1463182409638158340,di ba both sayo,"[0.25, 0.5, 0.25]"
1463182339198971907,uy be di ba may background ka na sa claims madali nalang yan sayo edi alam mo na gagawin mo ako na natutulog lang sa training,"[0.15384615384615385, 0.5769230769230769, 0.2692307692307692]"
1463182269137371139,gusto ko mag kalat di ba puwedeng mag sex nalang agad si akira at ravi,"[0.2, 0.4666666666666667, 0.3333333333333333]"
1463182262510313486,di ba ibig sabihin nun iiyak nanaman tayo ganun,"[0.1111111111111111, 0.6666666666666666, 0.2222222222222222]"
1463182250158084099,pansin ko talaga everytime im about to show off my talent lagi ako nagkakaroon ng problem sa lalamunan di ba talaga m2b,"[0.2727272727272727, 0.5, 0.22727272727272727]"
1463182213747396612,di ba 3am,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463182136396058624,di ba like his smile is ear to ear,"[0.7777777777777778, 0.2222222222222222, 0.0]"
1463181871018221579,nag aral naman ako ng law dahil business course tinapos ko pero pwede talaga makulong tong mga office mates ni rica sa real life kasi case ito ng perjury sa hearing di ba haha,"[0.29411764705882354, 0.5294117647058824, 0.17647058823529413]"
1463181471485673484,di ba tawag doon ay partners in crime at kung manalo sila ganoon din sila hayssss,"[0.1875, 0.625, 0.1875]"
1463181457870897154,hala bhie idol naten si arthur miguel di ba,"[0.1111111111111111, 0.3333333333333333, 0.5555555555555556]"
1463181241977606146,di na dapat yan manalo it s time for him to rest di ba lagi nta sinasabi pagod na sya at he will resign,"[0.4166666666666667, 0.3333333333333333, 0.20833333333333334]"
1463179870343630854,di ba halata sa dn ko,"[0.0, 0.8333333333333334, 0.16666666666666666]"
1463179580672397315,babalik di ba,"[0.0, 1.0, 0.0]"
1463179474942398465,di ba pwedeng paadjust ng bakuna next month n lng po mag ffiesta e hahahaha,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
1463179093109706756,di ba ako nakapag review,"[0.2, 0.8, 0.0]"
1463178839022919683,othey mari kita baca au stlh seharian di ba,"[0.0, 0.3333333333333333, 0.6666666666666666]"
1463178747046088708,di ba ako sapat,"[0.0, 1.0, 0.0]"
1463178597464621057,so 9 pm kami ngag laro ng mafia game hangang ngayon di ba padin tapis natapos ko na mga exam ko sila di ba padin kaya ba matapos today,"[0.2413793103448276, 0.6896551724137931, 0.06896551724137931]"
1463177958965669891,alangan namang you re welcome di ba,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]"
1463177933032345600,o di ba buhay na buhay kami everyone s shouting for joy ang saya pwede dalas dalasan yung ot4 selfie mga once a month keri hahaha or baka naman gusto niyo magvlive ngaun hahahaha,"[0.29411764705882354, 0.4117647058823529, 0.29411764705882354]"
1463177630035812355,pinag iisip pa ako ni woosung di ba pwede i reveal nalang,"[0.16666666666666666, 0.4166666666666667, 0.4166666666666667]"
1463177574180286465,bakit mo ina admit and ine embrace ang pagkamasamang ugali di ba dapat binabago yan kung nakikita mo naman iyan sa sarili mo no hate just saying,"[0.25925925925925924, 0.48148148148148145, 0.25925925925925924]"
1463177558841696257,grabe yon sagot bright di ka payag don di ba,"[0.2, 0.6, 0.1]"
1463177344412053505,hotdog di ba si papshie d yon ahahah charot,"[0.2222222222222222, 0.2222222222222222, 0.5555555555555556]"
1463177249587347465,elli feeling ko si hee makakapagpasipag sa akin kasi look sino ba namang hindi kikiligin kay ethan batumbakal di ba so sa kilig pa lang serotonin puwedeng ma release exam namin mamaya serotonin helps humans to think and activate increase our memory thinking skills,"[0.38636363636363635, 0.36363636363636365, 0.25]"
1463177208663584781,hi guys survey lang hawig ba si sunghoon kay jake or hee di ba hindi okay pa kung hawig si hee kay jake or si jake kay hee pero si sunghoon oust na to,"[0.23529411764705882, 0.38235294117647056, 0.38235294117647056]"
1463177132318806019,pano ba mag approach sa irl carat potangina di ba obv na si hoshi pfp ko grrrrrr,"[0.17647058823529413, 0.4117647058823529, 0.4117647058823529]"
1463176991176212480,charot lang kasi bubuhatin niya naman ako sa case hehehe di ba salamat sa buhat noong nakaraan naka 98 tayo,"[0.05, 0.75, 0.2]"
1463176922532175873,di ba uso matulog dito,"[0.0, 1.0, 0.0]"
1463176858233544704,di ba ko masususpend mallimut kapag sunod sunod ang pagbblock softblock ko,"[0.0, 0.6666666666666666, 0.3333333333333333]"
1463176839602520069,marami na pong sumagot sa tanong ko malinaw na malinaw na po sa kin kung san san niyo pa po kasi dinadala usapan nagtanong lang naman po ako hindi naman po siguro masama magtanong di ba po hindi po sign ng mental capacity ng tao ang pagtatanong bagkus dapat ineencourage ito,"[0.0784313725490196, 0.8431372549019608, 0.0784313725490196]"
1463176671222247425,plang lang walang jollibee dito sa province namin and i ve been craving for jollibee so weird di ba ksksksks,"[0.4, 0.4, 0.2]"
1463176164365668352,luhhh bakit may pa fibonnaci na jan matagal ko nang kinalimutan yan eh di ba pwedeng daanin na lang sa mga memes kasi hindi kinakaya ng utak ko yung mga theories nyo eh charot di naman kasi ako nainform na kailangan palang maging matalino sa fandom na toh,"[0.10416666666666667, 0.6458333333333334, 0.22916666666666666]"
1463176104429113354,grabe hahahahahahahahaha sisihin pa ba nila nanay grabeeee also sa styling hindi ba common naman na kasi yon na naghihiraman idols sa stylists kaya nga their group set a trend eh di ba nila inexpect na di gagayahin yon istg ang babaw,"[0.30952380952380953, 0.5476190476190477, 0.11904761904761904]"
1463175706884538369,parang masasayang lang lahat diba may mga issue din about sa mga popular or known trainees na kesyo bakit umalis sila sa certain entertainment may naviolate ba sila ganon di ba natin naisip na what if inalis lang sila kasi ayaw ng company sa appeal or image nila,"[0.2708333333333333, 0.5833333333333334, 0.14583333333333334]"
1463175657534410752,may crush din naman ako no pero di ko tinatawag na crush di ba baby happy birthday beh love u forever lt 3,"[0.43478260869565216, 0.30434782608695654, 0.21739130434782608]"
1463175585816104967,happy 209 688 hours sana lalo ka pang maging cute chour lagi ko naman sinasabi sa yo kung gaano ako ka proud sa yo di ba huwag kakalimutan magpahinga otey kapit lang ah walang iwanan laaaabyoooow noooooor,"[0.21621621621621623, 0.5945945945945946, 0.1891891891891892]"
1463175479096225802,di ba bawal mag expect,"[0.4, 0.6, 0.0]"
1463175267820658693,kapag nag stay tanga agad di ba pwedeng totoo talaga yung tao,"[0.16666666666666666, 0.75, 0.08333333333333333]"
1463174845798170633,oh di ba ang aga kong natulog tapos magigising lang ako ng hating gabi,"[0.14285714285714285, 0.7857142857142857, 0.07142857142857142]"
1463174772548849664,kelan na ba kasi ang announcement ready naman na tayong masurprise di ba,"[0.15384615384615385, 0.6923076923076923, 0.15384615384615385]"
