id,split
1463159775156391940,"(0.125, 0.75, 0.125)"
1463159614845997058,"(0.10638297872340426, 0.5957446808510638, 0.2765957446808511)"
1463159605647839251,"(0.1, 0.6, 0.2)"
1463159372540952586,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463159328173703175,"(0.35294117647058826, 0.17647058823529413, 0.4117647058823529)"
1463159191321907218,"(0.0, 0.4, 0.6)"
1463158994386792460,"(0.2608695652173913, 0.5217391304347826, 0.21739130434782608)"
1463158988158214158,"(0.6285714285714286, 0.2, 0.14285714285714285)"
1463158951692931088,"(0.8478260869565217, 0.06521739130434782, 0.08695652173913043)"
1463158910995554312,"(0.08333333333333333, 0.6666666666666666, 0.25)"
1463158834021777423,"(0.1, 0.7, 0.2)"
1463158629922754569,"(0.08333333333333333, 0.6666666666666666, 0.25)"
1463158546443472901,"(0.35294117647058826, 0.5, 0.14705882352941177)"
1463158453883572241,"(0.0, 0.5714285714285714, 0.42857142857142855)"
1463158318021681171,"(0.041666666666666664, 0.4166666666666667, 0.5)"
1463158233753956353,"(0.17647058823529413, 0.6470588235294118, 0.17647058823529413)"
1463158030036606977,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463157906677895193,"(0.36363636363636365, 0.45454545454545453, 0.18181818181818182)"
1463157797936324625,"(0.08333333333333333, 0.6666666666666666, 0.25)"
1463157697340076032,"(0.2727272727272727, 0.5454545454545454, 0.18181818181818182)"
1463157634866032650,"(0.34285714285714286, 0.2571428571428571, 0.4)"
1463157618185224194,"(0.23076923076923078, 0.5384615384615384, 0.23076923076923078)"
1463157458227142659,"(0.06521739130434782, 0.6739130434782609, 0.2608695652173913)"
1463157319047553035,"(0.08333333333333333, 0.5, 0.3333333333333333)"
1463156997185015812,"(0.13157894736842105, 0.5526315789473685, 0.2631578947368421)"
1463156924036300811,"(0.0, 0.8, 0.2)"
1463156786354081801,"(0.07142857142857142, 0.5, 0.42857142857142855)"
1463156777206247425,"(0.2222222222222222, 0.6666666666666666, 0.1111111111111111)"
1463156103315955723,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463155828018622469,"(0.1, 0.6, 0.3)"
1463155667104055318,"(0.2, 0.5, 0.3)"
1463155552716877824,"(0.0, 0.375, 0.625)"
1463155516323110928,"(0.25, 0.5, 0.25)"
1463155441244901376,"(0.8157894736842105, 0.05263157894736842, 0.13157894736842105)"
1463154675033808905,"(0.3, 0.5, 0.2)"
1463154118034399238,"(0.12, 0.68, 0.16)"
1463154076636614669,"(0.6363636363636364, 0.2727272727272727, 0.09090909090909091)"
1463154064900993029,"(0.5, 0.25, 0.25)"
1463154057556680705,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463153966594736128,"(0.2857142857142857, 0.35714285714285715, 0.35714285714285715)"
1463153781219201027,"(0.5660377358490566, 0.32075471698113206, 0.11320754716981132)"
1463153654228295688,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463153646858903554,"(0.2564102564102564, 0.5128205128205128, 0.23076923076923078)"
1463153540390703107,"(0.0, 0.75, 0.25)"
1463153442185039878,"(0.1, 0.8, 0.1)"
1463152794811125771,"(0.0, 0.625, 0.375)"
1463152474370580484,"(0.29411764705882354, 0.5294117647058824, 0.17647058823529413)"
1463152345030795274,"(0.0, 0.6, 0.4)"
1463152226726252563,"(0.25, 0.5, 0.25)"
1463152134057304065,"(0.2727272727272727, 0.45454545454545453, 0.18181818181818182)"
1463152105489899527,"(0.0, 0.5, 0.5)"
1463152072002576393,"(0.11538461538461539, 0.2692307692307692, 0.6153846153846154)"
1463151901000617987,"(0.2702702702702703, 0.6216216216216216, 0.10810810810810811)"
1463151845317173248,"(0.09090909090909091, 0.6363636363636364, 0.2727272727272727)"
1463151766166388743,"(0.6, 0.4, 0.0)"
1463151656699367430,"(0.18518518518518517, 0.5555555555555556, 0.2222222222222222)"
1463151583542198272,"(0.4, 0.5333333333333333, 0.06666666666666667)"
1463151470191149059,"(0.1111111111111111, 0.4444444444444444, 0.4444444444444444)"
1463151249839177731,"(0.0, 0.6923076923076923, 0.23076923076923078)"
1463151181363126282,"(0.16666666666666666, 0.8333333333333334, 0.0)"
1463150926886100992,"(0.0, 1.0, 0.0)"
1463150919378296836,"(0.2222222222222222, 0.6666666666666666, 0.05555555555555555)"
1463150789799686149,"(0.5714285714285714, 0.2857142857142857, 0.14285714285714285)"
1463150591199354881,"(0.0, 0.5, 0.5)"
1463150582009454594,"(0.038461538461538464, 0.6153846153846154, 0.3076923076923077)"
1463150435250970631,"(0.0, 1.0, 0.0)"
1463150355097669633,"(0.625, 0.375, 0.0)"
1463150331597049864,"(0.125, 0.5625, 0.25)"
1463150324739366925,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463150225439158277,"(0.125, 0.5, 0.375)"
1463150210792706057,"(0.125, 0.875, 0.0)"
1463150118425677826,"(0.11627906976744186, 0.6976744186046512, 0.18604651162790697)"
1463150015862484998,"(0.06818181818181818, 0.7272727272727273, 0.20454545454545456)"
1463149929711353863,"(0.3333333333333333, 0.6666666666666666, 0.0)"
1463149851563094018,"(0.7894736842105263, 0.21052631578947367, 0.0)"
1463149841580642307,"(0.14285714285714285, 0.38095238095238093, 0.42857142857142855)"
1463149812006617096,"(0.0, 0.5714285714285714, 0.42857142857142855)"
1463149752158425090,"(0.07692307692307693, 0.38461538461538464, 0.5384615384615384)"
1463149508225744906,"(0.06666666666666667, 0.6, 0.3333333333333333)"
1463149448037502976,"(0.06666666666666667, 0.6, 0.3333333333333333)"
1463149267946672134,"(0.34615384615384615, 0.3076923076923077, 0.3076923076923077)"
1463149140183969796,"(0.14285714285714285, 0.21428571428571427, 0.6428571428571429)"
1463148959086510082,"(0.0, 0.5, 0.5)"
1463148950949482499,"(0.20833333333333334, 0.5833333333333334, 0.20833333333333334)"
1463148903881003008,"(0.125, 0.5, 0.375)"
1463148815167287296,"(0.15555555555555556, 0.6888888888888889, 0.15555555555555556)"
1463148800487219209,"(0.17142857142857143, 0.5714285714285714, 0.2571428571428571)"
1463148639618887682,"(0.2, 0.55, 0.25)"
1463148428884471809,"(0.4166666666666667, 0.4166666666666667, 0.16666666666666666)"
1463148364552306692,"(0.2, 0.6666666666666666, 0.13333333333333333)"
1463148280485797895,"(0.2857142857142857, 0.42857142857142855, 0.2857142857142857)"
1463148196184543239,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463148122566455302,"(0.21428571428571427, 0.5, 0.2857142857142857)"
1463148034313785353,"(0.15625, 0.5625, 0.28125)"
1463147859982061570,"(0.3333333333333333, 0.5555555555555556, 0.1111111111111111)"
1463147825047298055,"(0.125, 0.5625, 0.3125)"
1463147710542843909,"(0.375, 0.4375, 0.1875)"
1463147698190790661,"(0.42857142857142855, 0.5714285714285714, 0.0)"
1463147694768099329,"(0.6, 0.4, 0.0)"
1463147471920525315,"(0.2, 0.5, 0.3)"
1463147441922842627,"(0.0, 0.75, 0.25)"
1463147421333024771,"(0.0, 0.8181818181818182, 0.18181818181818182)"
1463147133087801350,"(0.19047619047619047, 0.5714285714285714, 0.19047619047619047)"
1463147000057065472,"(0.3125, 0.5625, 0.125)"
1463146955647995906,"(0.6938775510204082, 0.10204081632653061, 0.20408163265306123)"
1463146502017011726,"(0.07692307692307693, 0.8461538461538461, 0.07692307692307693)"
1463146432051875846,"(0.13333333333333333, 0.4, 0.4666666666666667)"
1463146380214476807,"(0.16666666666666666, 0.5555555555555556, 0.2777777777777778)"
1463146244289613829,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463146200149147648,"(0.0, 0.625, 0.375)"
1463146115872612355,"(0.041666666666666664, 0.875, 0.08333333333333333)"
1463145812829954053,"(0.17391304347826086, 0.5217391304347826, 0.30434782608695654)"
1463145754936020996,"(0.15789473684210525, 0.5263157894736842, 0.3157894736842105)"
1463145513721626625,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463145430183817219,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463145300583874562,"(0.5, 0.3333333333333333, 0.16666666666666666)"
1463145240009736195,"(0.0, 0.8571428571428571, 0.14285714285714285)"
1463144663586533377,"(0.0, 0.5555555555555556, 0.4444444444444444)"
1463144627003817993,"(0.2692307692307692, 0.5384615384615384, 0.19230769230769232)"
1463144584696016903,"(0.875, 0.0, 0.125)"
1463144394630914049,"(0.3333333333333333, 0.5, 0.16666666666666666)"
1463144341518491649,"(0.3888888888888889, 0.4444444444444444, 0.16666666666666666)"
1463144138086371329,"(0.2777777777777778, 0.4166666666666667, 0.25)"
1463144098693402626,"(0.3333333333333333, 0.4444444444444444, 0.2222222222222222)"
1463144019614068741,"(0.7333333333333333, 0.26666666666666666, 0.0)"
1463143905893892104,"(0.175, 0.6, 0.225)"
1463143861555908618,"(0.07142857142857142, 0.6428571428571429, 0.2857142857142857)"
1463143784339087360,"(0.0, 0.75, 0.25)"
1463143424312238087,"(0.05, 0.65, 0.3)"
1463143388367175692,"(0.0, 0.5454545454545454, 0.45454545454545453)"
1463143341063737352,"(0.1111111111111111, 0.5555555555555556, 0.3333333333333333)"
1463143175283822597,"(0.1111111111111111, 0.7777777777777778, 0.1111111111111111)"
1463143168094789643,"(0.4, 0.4, 0.2)"
1463143057310687236,"(0.21052631578947367, 0.5263157894736842, 0.2631578947368421)"
1463142944081252353,"(0.2222222222222222, 0.5555555555555556, 0.1111111111111111)"
1463142921918550025,"(0.2, 0.8, 0.0)"
1463142622407507968,"(0.5, 0.38461538461538464, 0.11538461538461539)"
1463142588190396420,"(0.2727272727272727, 0.5454545454545454, 0.18181818181818182)"
1463142579898228750,"(0.16666666666666666, 0.5555555555555556, 0.2777777777777778)"
1463142547195248646,"(0.25, 0.375, 0.375)"
1463142530145529857,"(0.14285714285714285, 0.2857142857142857, 0.5714285714285714)"
1463142381838950403,"(0.06666666666666667, 0.4666666666666667, 0.4666666666666667)"
1463142326919139329,"(0.0, 0.4444444444444444, 0.5555555555555556)"
1463142210598178819,"(0.5, 0.3, 0.2)"
1463141803918385160,"(0.125, 0.625, 0.25)"
1463141772469551112,"(0.0, 0.5, 0.5)"
1463141722804797441,"(0.16666666666666666, 0.8333333333333334, 0.0)"
1463141640940695553,"(0.2222222222222222, 0.5555555555555556, 0.2222222222222222)"
1463141587882774530,"(0.05555555555555555, 0.7777777777777778, 0.16666666666666666)"
1463141494525612037,"(0.08333333333333333, 0.5833333333333334, 0.2777777777777778)"
1463141218326614022,"(0.018867924528301886, 0.6792452830188679, 0.2641509433962264)"
1463141137477103624,"(0.19230769230769232, 0.46153846153846156, 0.2692307692307692)"
1463140878080307202,"(0.23076923076923078, 0.38461538461538464, 0.38461538461538464)"
1463140816327950337,"(0.25, 0.625, 0.125)"
1463140649625001986,"(0.1, 0.6, 0.3)"
1463140449774813187,"(0.4444444444444444, 0.3333333333333333, 0.2222222222222222)"
1463140364580102148,"(0.23076923076923078, 0.23076923076923078, 0.5384615384615384)"
1463140307667599361,"(0.041666666666666664, 0.6875, 0.25)"
1463140138876235776,"(0.20833333333333334, 0.5833333333333334, 0.20833333333333334)"
1463140131049598978,"(0.1, 0.6, 0.25)"
1463140048585760768,"(0.18181818181818182, 0.5454545454545454, 0.2727272727272727)"
1463140008106213377,"(0.25, 0.5, 0.25)"
1463139954725244928,"(0.13043478260869565, 0.5217391304347826, 0.34782608695652173)"
1463139876195340294,"(0.16666666666666666, 0.5833333333333334, 0.25)"
1463139871451594756,"(0.0, 0.0, 1.0)"
1463139854305292292,"(0.21428571428571427, 0.5714285714285714, 0.21428571428571427)"
1463139821954551810,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463139516537995265,"(0.2, 0.6, 0.2)"
1463139398250233860,"(0.125, 0.5, 0.375)"
1463139135326097411,"(0.18181818181818182, 0.5454545454545454, 0.2727272727272727)"
1463138623617134592,"(0.36363636363636365, 0.45454545454545453, 0.18181818181818182)"
1463138593707560964,"(0.125, 0.625, 0.25)"
1463138473263599628,"(0.09803921568627451, 0.7058823529411765, 0.17647058823529413)"
1463138284217901063,"(0.2692307692307692, 0.5, 0.19230769230769232)"
1463138250168569856,"(0.29411764705882354, 0.47058823529411764, 0.23529411764705882)"
1463138192954372099,"(0.11538461538461539, 0.5961538461538461, 0.2692307692307692)"
1463138128793772034,"(0.08333333333333333, 0.22916666666666666, 0.6666666666666666)"
1463138094123610115,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463138089514434560,"(0.21875, 0.65625, 0.125)"
1463138022493327365,"(0.0, 0.8823529411764706, 0.11764705882352941)"
1463137844864577539,"(0.5, 0.5, 0.0)"
1463137771334168586,"(0.35294117647058826, 0.35294117647058826, 0.29411764705882354)"
1463137734206246916,"(0.09090909090909091, 0.7272727272727273, 0.18181818181818182)"
1463137642862706691,"(0.8, 0.2, 0.0)"
1463137417389801473,"(0.06666666666666667, 0.6, 0.26666666666666666)"
1463137325014155279,"(0.0, 0.8, 0.2)"
1463137264171577348,"(0.14583333333333334, 0.5208333333333334, 0.3125)"
1463137099608039427,"(0.42857142857142855, 0.2857142857142857, 0.2857142857142857)"
1463136907664101380,"(0.0, 0.75, 0.25)"
1463136838747447299,"(0.3333333333333333, 0.37037037037037035, 0.2962962962962963)"
1463136815280316423,"(0.06382978723404255, 0.7659574468085106, 0.14893617021276595)"
1463136750067662848,"(0.0, 0.8, 0.2)"
1463136641682264066,"(0.1, 0.36666666666666664, 0.5)"
1463136579673673733,"(0.23076923076923078, 0.6923076923076923, 0.07692307692307693)"
1463136546534531087,"(0.21739130434782608, 0.6086956521739131, 0.17391304347826086)"
1463136484559519744,"(0.2, 0.6, 0.2)"
1463136287603367937,"(0.2727272727272727, 0.45454545454545453, 0.2727272727272727)"
1463136207135592452,"(0.125, 0.75, 0.125)"
1463136191083995140,"(0.125, 0.5, 0.375)"
1463136133550776325,"(0.36, 0.34, 0.26)"
1463135924556943368,"(0.0, 0.2857142857142857, 0.7142857142857143)"
1463135793493712896,"(0.0, 0.6, 0.4)"
1463135766125719558,"(0.0, 0.625, 0.375)"
1463135671065800706,"(0.2, 0.6, 0.2)"
1463135527935234055,"(0.0, 0.5, 0.5)"
1463135386595586054,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463135269138288644,"(0.2222222222222222, 0.5555555555555556, 0.2222222222222222)"
1463135095255334914,"(0.0, 0.6, 0.4)"
1463135074124451844,"(0.0, 0.75, 0.25)"
1463134859870703618,"(0.0, 0.4166666666666667, 0.5833333333333334)"
1463134841445273608,"(0.2982456140350877, 0.3508771929824561, 0.3157894736842105)"
1463134825498300420,"(0.15384615384615385, 0.6153846153846154, 0.23076923076923078)"
1463134757093474310,"(0.09090909090909091, 0.5454545454545454, 0.2727272727272727)"
1463134668682043394,"(0.3, 0.5, 0.2)"
1463134610011811849,"(0.0, 1.0, 0.0)"
1463134595566628874,"(0.0, 0.7647058823529411, 0.23529411764705882)"
1463134403559784448,"(0.0, 0.8181818181818182, 0.18181818181818182)"
1463134310467129345,"(0.0, 1.0, 0.0)"
1463134182490599425,"(0.2, 0.2, 0.6)"
1463134063636533249,"(0.15, 0.65, 0.2)"
1463133984284557315,"(0.23333333333333334, 0.06666666666666667, 0.7)"
1463133977313644559,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463133904228032514,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463133840038318080,"(0.047619047619047616, 0.7142857142857143, 0.19047619047619047)"
1463133763974533124,"(0.3076923076923077, 0.23076923076923078, 0.46153846153846156)"
1463133669581680642,"(0.13333333333333333, 0.6, 0.26666666666666666)"
1463133573741834242,"(0.0, 0.6, 0.4)"
1463133474466852875,"(0.18181818181818182, 0.2727272727272727, 0.5454545454545454)"
1463133470083796998,"(0.6111111111111112, 0.2777777777777778, 0.1111111111111111)"
1463133412173045776,"(0.0, 0.625, 0.375)"
1463133132870217732,"(0.0, 0.6, 0.4)"
1463132769748348932,"(0.1111111111111111, 0.6666666666666666, 0.2222222222222222)"
1463132627645259778,"(0.2222222222222222, 0.7777777777777778, 0.0)"
1463132607516868609,"(0.11764705882352941, 0.6274509803921569, 0.23529411764705882)"
1463132458359025671,"(0.1, 0.6, 0.25)"
1463132430273953795,"(0.42, 0.4, 0.18)"
1463132430257303553,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463132162191151104,"(0.3181818181818182, 0.45454545454545453, 0.22727272727272727)"
1463132131387793415,"(0.25, 0.5, 0.25)"
1463131962344833029,"(0.18181818181818182, 0.5454545454545454, 0.2727272727272727)"
1463131814193557508,"(0.0, 0.5, 0.5)"
1463131803225448455,"(0.0, 1.0, 0.0)"
1463131626213310473,"(0.5625, 0.25, 0.1875)"
1463131531350712327,"(0.08333333333333333, 0.3333333333333333, 0.5833333333333334)"
1463131165389246465,"(0.11904761904761904, 0.5952380952380952, 0.2857142857142857)"
1463131154190458892,"(0.3076923076923077, 0.5384615384615384, 0.1346153846153846)"
1463131151573209088,"(0.29411764705882354, 0.5294117647058824, 0.17647058823529413)"
1463131143939637261,"(0.125, 0.75, 0.125)"
1463131137790799875,"(0.28888888888888886, 0.6, 0.08888888888888889)"
1463130831975698439,"(0.10714285714285714, 0.7857142857142857, 0.07142857142857142)"
1463130701612531712,"(0.23076923076923078, 0.6153846153846154, 0.07692307692307693)"
1463130651943583751,"(0.0, 1.0, 0.0)"
1463130599623778320,"(0.0, 0.75, 0.25)"
1463130586277580807,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463130569441640450,"(0.2631578947368421, 0.631578947368421, 0.10526315789473684)"
1463130465968148483,"(0.23076923076923078, 0.5384615384615384, 0.15384615384615385)"
1463130368270209027,"(0.2222222222222222, 0.6388888888888888, 0.1388888888888889)"
1463130215400366083,"(0.1794871794871795, 0.6666666666666666, 0.15384615384615385)"
1463130146299432973,"(0.08333333333333333, 0.625, 0.25)"
1463129814055874566,"(0.16666666666666666, 0.3333333333333333, 0.5)"
1463129801040949254,"(0.7692307692307693, 0.15384615384615385, 0.07692307692307693)"
1463129740294852616,"(0.23076923076923078, 0.6153846153846154, 0.15384615384615385)"
1463129719868563460,"(0.0, 0.5625, 0.4375)"
1463129548837380096,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463129547381956608,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463129379244941317,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463129234931552264,"(0.1, 0.5, 0.4)"
1463129219265822722,"(0.2, 0.7333333333333333, 0.06666666666666667)"
1463129199477018627,"(0.0, 0.8461538461538461, 0.15384615384615385)"
